imageName X Y Z Omega Phi Kappa
DSC05679.JPG 384444.47960819409 5708742.80757026 128.98476647772173 90.052201795648969 -34.126805810674973 -0.99874919104740223
DSC05680.JPG 384444.37150534469 5708743.0916100256 129.05683552609571 90.212420853295527 -34.165629919043347 -0.86456189361267166
DSC05681.JPG 384443.955487967 5708743.8106795857 129.16008672634513 90.649783785268326 -34.185095879774899 -0.59893176164476836
DSC05682.JPG 384443.49933398963 5708744.0791351898 129.08368456174617 91.117467368401833 -34.246786705734003 -0.38042941242440287
DSC05683.JPG 384442.06246554124 5708744.8319688765 128.90634630887985 88.361254393347167 -34.144594952385432 -1.9919091812279133
DSC05684.JPG 384441.42896146042 5708745.1943981126 128.88391874896362 88.609763181880083 -34.197390306814619 -1.8784902427374934
DSC05685.JPG 384440.5727751411 5708745.7361679059 128.88191086208067 89.022342558281096 -34.163881187064206 -1.7107105827393401
DSC05686.JPG 384439.41630390735 5708746.4805050092 128.89191792178082 91.865149791544269 -34.181987413413864 -0.21875471913237149
DSC05687.JPG 384438.56662995456 5708746.9003272783 128.90244223634099 92.025809555656039 -34.103844965981686 -0.041419539106739407
DSC05688.JPG 384437.70226855366 5708747.1583488202 128.92613319903481 92.050340467271653 -34.010863821909936 -0.014242353555711695
DSC05689.JPG 384436.49406717706 5708747.7937749093 128.88503931965715 92.364120467673104 -33.983001631215615 0.25969096419956322
DSC05690.JPG 384435.63726063579 5708748.4585259669 128.8902225414061 92.700144489904346 -34.002058491023611 0.42510144035105274
DSC05691.JPG 384433.37667744356 5708749.8743997365 129.04824338273747 91.071541529879184 -33.998715376140133 -0.36584613189667425
DSC05692.JPG 384432.52680920425 5708750.4987951899 129.07859256632389 91.332456409524312 -34.104778259223615 -0.2002517104319789
DSC05693.JPG 384431.4484485042 5708751.1954610134 129.07774298263467 91.693478632668359 -34.16848165316884 -0.03119595635798917
DSC05694.JPG 384430.17995234323 5708752.0286278808 129.16934003961615 92.189428371353728 -34.23161142651486 0.2943715772000039
DSC05695.JPG 384428.14782600058 5708753.2978104576 129.15523521155126 91.083874920820833 -34.213571884024191 -0.33832075674516321
DSC05696.JPG 384427.07351779466 5708753.8854583697 129.13777032837373 91.403646609862406 -34.191419304915094 -0.15397408796598658
DSC05697.JPG 384426.21589684673 5708754.4824062772 129.10577522598822 91.550668104276824 -34.15378953104468 -0.091768927855244334
DSC05698.JPG 384425.29190175742 5708755.0697571645 129.09090568669632 91.785514169454956 -34.21362137489276 -0.030875423300826654
DSC05699.JPG 384424.09487848228 5708755.6394276554 129.77881747716918 89.567561089682286 -34.001198221781173 -1.1690646814433439
DSC05700.JPG 384423.77968602796 5708755.6124911346 130.32150060852655 81.091661090627966 -33.29154663882408 -5.7168417491937351
DSC05701.JPG 384423.65846916754 5708755.4003352188 131.35402088825853 80.095297973743428 -32.915965622009921 -6.1915340259235787
DSC05702.JPG 384423.91346272291 5708755.3714357661 131.87516908429237 81.375019960384122 -32.971316543084903 -5.5164913305965877
DSC05703.JPG 384423.98946927825 5708755.2573986426 132.1330295976548 82.019619474950929 -32.83943318211066 -4.9805213330571529
DSC05704.JPG 384424.11898952135 5708755.016526686 132.73489611061342 79.841629052039778 -32.570229922296704 -6.0864323156612636
DSC05705.JPG 384423.78540648386 5708754.7526784213 133.31624061385057 77.823274126648371 -32.266482923750829 -7.1021806415661537
DSC05706.JPG 384423.51885958982 5708754.6209820099 133.6247688730756 77.985089902109493 -32.261765436775867 -6.9948576523705599
DSC05707.JPG 384423.29651376617 5708754.4292002656 133.98617073562713 77.808388589993186 -32.254016186155781 -7.0621218350146968
DSC05708.JPG 384423.23336424888 5708754.3294337839 134.1766734536472 77.097362056996076 -32.138071968696096 -7.400133499832017
DSC05709.JPG 384423.15966178442 5708754.2452409146 134.52424240589863 75.590097860796888 -31.912565807365699 -8.1770407774713583
DSC05710.JPG 384423.27216050186 5708754.433673203 134.72292082112497 75.655309450749016 -31.849143710320973 -8.1962325438479944
DSC05711.JPG 384423.27569499949 5708754.5417982275 134.94265123520381 73.179902783390688 -31.319704175936522 -9.6301917897488547
DSC05712.JPG 384423.39816958242 5708754.3695018115 135.12563598262244 75.232386347582761 -31.631802535165086 -8.5037331684811228
DSC05713.JPG 384424.12588388991 5708753.6266835434 135.46383396430997 74.894840125317828 -31.378286955376311 -8.5544647403477665
DSC05714.JPG 384424.76108635869 5708752.8882593969 135.77029562931696 77.472827186587338 -31.533777591375198 -7.1927304927194706
DSC05715.JPG 384425.91800345352 5708752.164741477 136.34496474481091 77.648044160215377 -31.323864763429004 -7.0974837735984266
DSC05716.JPG 384426.90790270077 5708751.7546881111 136.7354692667337 73.082794698105957 -30.614891277212731 -9.3615780885490061
DSC05717.JPG 384428.05572102364 5708751.2486270033 137.15925527395694 70.720464900053372 -30.058278148867053 -10.524282619813413
DSC05718.JPG 384429.19135034928 5708750.7669050582 137.52646648062699 63.69910874921505 -28.596633227497403 -13.896165576057916
DSC05719.JPG 384430.14422237634 5708750.2867879411 137.98915639877424 70.376292373955621 -29.895277627236563 -10.810777692468209
DSC05720.JPG 384430.90409597871 5708749.9601301067 138.62290243956878 68.399746761720564 -29.494615817480987 -11.8667481574885
DSC05721.JPG 384431.52184939443 5708749.5261088414 139.02919844167658 68.080903694213333 -29.370161678923989 -11.957588811076715
DSC05722.JPG 384432.51362931612 5708748.9145580977 139.30634113027298 70.423340275836111 -29.855778006578888 -10.845139305536803
DSC05723.JPG 384433.43354592304 5708748.3598832777 139.49838046554433 75.275719563328067 -30.560647629424238 -8.4545409940709426
DSC05724.JPG 384434.46662927011 5708747.7671968751 139.67462792074815 81.478963985803077 -31.234739762529465 -5.2448467698941181
DSC05725.JPG 384435.42078153807 5708747.1351098828 139.84112076390934 96.541715635205364 -31.679579242440429 2.5800470583561625
DSC05726.JPG 384436.78834307042 5708745.8416247461 140.04795167883503 82.226639577946443 -31.263094193661821 -4.6004848771322981
DSC05728.JPG 384438.71833168686 5708744.1817768347 140.38205810444975 60.023774866051809 -27.416715738269218 -15.353432265286202
DSC05729.JPG 384439.45945594064 5708743.6857363442 140.53147599356075 57.697593287295582 -26.814558272997939 -16.65335120051849
DSC05730.JPG 384440.80714807438 5708742.8927554078 140.84700953982031 65.109487443986794 -28.651258929195805 -13.587661250676172
DSC05731.JPG 384441.4448914394 5708742.4042223096 140.96801645836877 64.435576654386537 -28.518451685924489 -13.93110291572318
DSC05732.JPG 384442.63174480636 5708741.4023200469 141.19034799259759 63.830257310908777 -28.376310923381922 -14.298390009734701
DSC05733.JPG 384443.29778580827 5708740.7880371558 141.33094139806056 63.655309628997294 -28.379600717845953 -14.355898352441201
DSC05734.JPG 384443.2269532489 5708740.790257928 141.45021647763997 63.529085155159059 -28.467049287288635 -14.603119347008242
DSC05735.JPG 384442.62888707791 5708741.0008456111 141.62101411917214 63.670340834303673 -28.732699627459553 -14.557224493698742
DSC05736.JPG 384441.42966185312 5708741.759960209 141.91141037006486 63.043434678043809 -28.893172493120368 -14.801408702953024
DSC05737.JPG 384440.85434607771 5708742.2112922752 142.01818312601068 62.435537650540006 -28.780394146771105 -15.104917043669072
DSC05738.JPG 384439.27774816134 5708743.3200133126 142.34057156269932 63.57296210406043 -29.146676730908517 -14.49263708390675
DSC05739.JPG 384438.20208461909 5708743.9378619418 142.64138575520172 65.118132871729287 -29.43471738529815 -13.670377853765965
DSC05740.JPG 384436.7796742791 5708744.665350006 143.0602690156031 67.478108182185451 -29.755978783163403 -12.427663950355774
DSC05741.JPG 384435.83853064984 5708745.0982903559 143.32730623186163 62.769393263270246 -28.699566821363366 -14.651624148088562
DSC05742.JPG 384435.0160934038 5708745.5734232916 143.57300559842096 62.510373727790629 -28.616559554388047 -14.794929947464038
DSC05743.JPG 384434.07128294744 5708746.2447014581 143.85113626690742 62.220678908137678 -28.431339989157141 -14.914352430414709
DSC05744.JPG 384433.28346210119 5708746.8834409192 144.13275152710429 62.030628867662834 -28.310378697111183 -14.94057452957016
DSC05745.JPG 384432.26451193116 5708747.7364632823 144.46356410321812 62.260271542691051 -28.169890574417895 -14.77266617068917
DSC05746.JPG 384431.47828381503 5708748.4265586361 144.71160857607029 58.082794525098947 -26.962935348063915 -16.601938686098816
DSC05747.JPG 384430.71617483685 5708749.1560945576 144.93301298931902 57.018120949814566 -26.590422536593714 -17.210514357189805
DSC05748.JPG 384429.99873141909 5708749.8219568813 145.18390441543642 58.416000281128937 -26.892421976318641 -16.610018436815285
DSC05749.JPG 384428.9890241028 5708750.792023167 145.52481744656745 59.077328324208075 -27.024744701474773 -16.304731287643463
DSC05750.JPG 384428.31524383719 5708751.3650167268 145.69949301468583 55.475615129202936 -25.924466591486457 -17.813290369961322
DSC05751.JPG 384427.62453078252 5708751.8575367052 145.889944481589 55.878327050437001 -25.9997670759954 -17.524060753078171
DSC05752.JPG 384427.03374127042 5708752.3705454534 146.06297158540607 54.399023244765267 -25.506532397035727 -18.174419142914726
DSC05753.JPG 384426.41738247749 5708752.8630664553 146.20486735677324 53.736704978612487 -25.172953749538692 -18.441868955767863
DSC05754.JPG 384425.87702736323 5708753.3363002734 146.18529348635067 53.416679716212499 -24.993171055936322 -18.539706953728771
DSC05755.JPG 384424.73492089665 5708754.2142261267 145.87704082790964 53.166560771144816 -24.736830347471372 -18.59051237611105
DSC05756.JPG 384424.37822041177 5708754.4821999185 145.48469133851219 52.986430922851795 -24.686538919356234 -18.63753919433173
DSC05757.JPG 384424.04683983128 5708754.8108873935 144.68127968489756 52.935347610112821 -24.562572655071076 -18.687923001958847
DSC05758.JPG 384423.71618355397 5708755.165800551 143.41616966357094 59.864678505830533 -26.606876231645018 -15.825412593927751
DSC05759.JPG 384423.260077696 5708755.4199328749 142.08271581042777 70.285946701490445 -28.884668667823028 -10.93020091947038
DSC05760.JPG 384421.09337025066 5708756.869234222 137.49018193924221 82.528000143648313 -30.925784255930253 -4.5941721782675726
DSC05761.JPG 384420.83544397523 5708757.1654433636 136.08841480664717 89.862078288232496 -31.279562272034667 -0.60429117593881054
DSC05762.JPG 384420.57566128363 5708757.3297530646 134.59484826425788 89.119053881371286 -31.351095780770148 -0.84808008937373136
DSC05763.JPG 384420.51951123809 5708757.5190914115 133.51490419523182 86.960244445045745 -31.389008795583965 -1.9623891973468333
DSC05764.JPG 384420.48843089386 5708757.7276549106 132.81564042149748 85.851032129035175 -31.475255942226553 -2.5560126384751678
DSC05765.JPG 384420.6007878753 5708758.819169336 131.49231645522951 84.491288004922438 -34.035687714178998 2.8287665095751535
DSC05766.JPG 384420.26264940394 5708759.5717157917 130.63363697614543 83.948777066155387 -32.031988042660736 -1.4356218766000106
DSC05767.JPG 384419.94964167185 5708760.3866829909 130.1419597413128 87.097797122416097 -45.221567275955572 -4.6869119237140762
DSC05768.JPG 384419.72603291285 5708760.8491176134 130.03428771870895 87.4084895775148 -54.044664896144056 -6.589883927198481
DSC05769.JPG 384419.65447413892 5708761.1624342091 129.8290735116781 85.657652219360443 -56.013045251188863 -6.7620904788978056
DSC05770.JPG 384419.70690832566 5708761.6378558902 129.61684814377381 84.522181653686729 -58.403650536194192 -6.690237333363485
DSC05771.JPG 384419.64207769703 5708762.7299587149 129.52330734128893 81.976246300663348 -59.130307657643655 -5.4407231155132871
DSC05772.JPG 384419.15145580407 5708763.7975946916 129.42712355831105 83.383795170502694 -66.38895930470116 -3.9783849503003412
DSC05773.JPG 384419.19723612198 5708764.3348822994 129.39582669843179 123.03355306210415 -62.141011970291515 32.692944538663525
DSC05774.JPG 384419.10446902562 5708764.5350965057 129.27255942680171 124.93161340762343 -64.182071061502924 34.704912991740429
DSC05775.JPG 384418.93509526207 5708764.9649113435 129.24649342728765 123.02755685155709 -64.017322663405338 33.507446009390755
DSC05776.JPG 384418.7471969616 5708766.7328723771 129.31668795287047 130.24537669729887 -61.604824869519021 40.273280570652389
DSC05777.JPG 384418.53550805175 5708767.7413182603 129.77807062414178 116.33596039070446 -65.191258251139857 28.621042183973842
DSC05778.JPG 384418.55924981908 5708768.3248386113 130.09967507124767 79.406207567937471 -67.771596039151888 -5.1600315896352118
DSC05779.JPG 384418.67529933655 5708768.6341999602 130.35910003336085 72.601400690073845 -67.094184097462588 -11.480480929354112
DSC05780.JPG 384418.8316819701 5708769.2027371814 130.53155982353613 68.243427696981897 -66.402095377271138 -15.581945923731851
DSC05781.JPG 384418.87533622608 5708770.0210460229 130.95764293195305 58.274417415008287 -71.400961610212832 -30.176514287120202
DSC05782.JPG 384418.94511090731 5708770.6254988126 130.9419650912269 43.482890066887059 -75.018900773588371 -47.936674625053463
DSC05783.JPG 384419.18799842452 5708771.0783561449 131.20555963567139 9.6490148476287771 -74.511598633534504 -84.280776087575063
DSC05784.JPG 384419.64884094999 5708771.832667728 131.56244748194976 -18.477745885075301 -72.362290771946661 -114.64619139929859
DSC05785.JPG 384420.0653944448 5708772.6458214931 131.6165638979991 -21.488842279258968 -70.765058136916053 -115.08381441722317
DSC05786.JPG 384420.93755930575 5708773.9590893844 131.88537716196359 -29.330979177497269 -72.707617653295941 -119.76731605284401
DSC05787.JPG 384421.39646755136 5708774.9209417934 131.93102348022595 -94.652444007749992 -81.469913327124274 176.98109968724748
DSC05788.JPG 384421.62998538028 5708775.3992889859 132.04580650320725 -107.59055369583805 -81.204206050831274 164.60951740425571
DSC05789.JPG 384421.91130185418 5708776.0057306392 132.13903139633612 -139.69954451891098 -77.65192964458025 133.31027817736944
DSC05790.JPG 384422.29939956457 5708776.8799529253 132.15503133910147 -90.107280698318647 -82.093002074378859 -177.16783738175207
DSC05791.JPG 384423.52570587181 5708779.277092143 132.30075074628266 -81.160332001773412 -65.622555566450217 -173.89651326165108
DSC05792.JPG 384423.9673813819 5708780.1146641206 132.52696283635282 -81.94118703537724 -65.274708840102448 -172.76725381464627
DSC05793.JPG 384424.66292160639 5708781.0310328277 132.66066191866176 -81.107065163760922 -65.052074039339274 -170.84185671150061
DSC05794.JPG 384425.06441264128 5708782.0470387358 132.72187160138316 -80.491056060659858 -64.979528267081108 -169.70724875847495
DSC05795.JPG 384425.61368507578 5708782.8358383477 132.75800807893739 -80.599730815955652 -64.988819751698188 -169.55582191016964
DSC05796.JPG 384426.14668027224 5708783.6024787501 132.75638862042612 -80.483855781276674 -65.024389747877507 -169.22118178479064
DSC05797.JPG 384426.55184309755 5708784.3628284186 132.90040553694013 -80.594453755863896 -65.049822896274193 -169.26314220280793
DSC05798.JPG 384426.73767697136 5708784.8404573621 132.84139497843117 -80.420475894465639 -65.062349694803856 -169.07748058213889
DSC05799.JPG 384427.18784879969 5708785.6036802279 132.9710920644994 -81.243123482136667 -65.235503904290283 -169.81190734370327
DSC05800.JPG 384428.82430271269 5708787.2247850113 132.58460716017129 -84.585764119119489 -58.113668897543945 -175.67427306780749
DSC05801.JPG 384429.07091802155 5708787.6701888219 132.54429763535634 -84.760021985443402 -57.974824312843182 -175.12955854214457
DSC05802.JPG 384429.32064325979 5708788.3008895218 132.6554858284656 -84.166325076695841 -56.493933765089345 -174.7151552355258
DSC05803.JPG 384429.60239239497 5708789.0458547715 132.83545194254771 -84.058831998907934 -53.700977038511397 -175.48205115641292
DSC05804.JPG 384429.96281021129 5708789.964679772 133.02405792431276 -83.807134069685873 -53.611422484658881 -174.61937093359487
DSC05805.JPG 384430.3667975514 5708790.9628044721 133.20464665100792 -83.589646679194828 -53.576817232160352 -173.88680001168473
DSC05806.JPG 384430.75842388888 5708791.8531625671 133.40481489660519 -83.685795577038206 -53.716224193577744 -173.59604107684083
DSC05807.JPG 384431.24028703867 5708792.6687370725 133.70729035992875 -83.692611493294251 -53.809671361230954 -173.37315039578081
DSC05808.JPG 384431.8822006975 5708793.7414672775 134.00043429680255 -83.628964283943731 -53.93685637226644 -173.15532744218783
DSC05809.JPG 384432.4639999388 5708794.534781538 134.19740470800463 -83.819774860048952 -54.024396718487587 -173.2552397602901
DSC05810.JPG 384433.37769124663 5708795.6606831206 134.47090695308341 -84.351478213546642 -54.195809356102686 -173.65964208948836
DSC05811.JPG 384433.94166052766 5708796.5018135989 134.73649147166657 -84.460115380874072 -54.182785217652246 -173.76021034802838
DSC05812.JPG 384434.09510093293 5708796.983487525 135.50282124920503 -85.141594695904729 -54.261141273408647 -174.18788169725121
DSC05813.JPG 384434.06385365699 5708798.2488253387 137.93606758666868 -53.354608981760954 -47.816348468346526 -148.65691206970249
DSC05814.JPG 384434.03548122378 5708798.4004607555 138.39543898261434 -52.528312484920576 -47.552064573230354 -148.12034384966029
DSC05815.JPG 384433.79366706713 5708798.3154661749 139.12497953392437 -43.071665615259981 -43.151299574450846 -141.49960522659248
DSC05816.JPG 384433.76109096658 5708798.0473087477 138.92687586210593 -38.983943026888475 -40.405433583321553 -139.1476062713671
DSC05817.JPG 384433.8394236443 5708797.7854434177 139.13372664557872 -45.533785549352437 -43.464826260259201 -144.19174709724749
DSC05818.JPG 384433.88889351289 5708797.5793681676 139.11307379905546 -44.882755760538124 -42.933102445803733 -143.77357256462912
DSC05819.JPG 384433.74437523831 5708797.1378153255 139.12589961328561 -44.210198239278093 -42.412229796360833 -143.38249628051827
DSC05820.JPG 384433.59335569391 5708796.8903334849 139.08514586326348 -44.888909308999395 -42.653794552162857 -143.83746530501827
DSC05821.JPG 384433.34091504064 5708796.5102701196 138.925592451455 -44.597663708564689 -42.378946507712811 -143.69630590635839
DSC05822.JPG 384433.10253530269 5708796.1006558742 138.93594961034813 -44.490227228252373 -42.200049710861222 -143.65826328715212
DSC05823.JPG 384432.74204938335 5708795.4613778749 138.93499765947107 -44.387665808001834 -41.973368949283568 -143.69376519861555
DSC05824.JPG 384432.48029468546 5708794.7234441405 138.96618253970587 -44.741293783566974 -41.993537301465906 -144.12605183466709
DSC05825.JPG 384432.18882728013 5708794.2374198157 139.12148485648885 -44.596557260590998 -41.636160172438117 -144.18215778946302
DSC05826.JPG 384432.01691185706 5708793.8904527314 139.22627400153203 -44.654902936068623 -41.506976013223614 -144.27707770336198
DSC05827.JPG 384431.63800521457 5708792.7755741766 139.18555534418226 -44.66410499016083 -41.480053422771618 -144.21397977050358
DSC05828.JPG 384431.3971268594 5708792.1522991657 139.01398936637923 -43.328797210800531 -40.802549225874543 -143.31359131652317
DSC05829.JPG 384431.11011696374 5708791.5833072914 138.87087012102364 -40.721589893211011 -39.442421633787575 -141.56076145811022
DSC05830.JPG 384430.69839560759 5708790.9703610195 138.78011487608882 -40.68002147069658 -39.516481244708807 -141.54119162295279
DSC05831.JPG 384430.11716896476 5708790.4380102875 138.82254454762361 -40.878737307235511 -39.695934243517037 -141.61072067977881
DSC05832.JPG 384429.46225771413 5708789.8788166894 138.95065299768956 -40.610253069669952 -39.568205909813251 -141.3627432952299
DSC05833.JPG 384428.78685437801 5708789.339519213 138.95044752250001 -39.681543175010518 -38.918669489120056 -140.80330325405669
DSC05834.JPG 384428.20548509015 5708788.7086809464 138.96262437944199 -39.18529142869285 -38.524805972951107 -140.52511441169679
DSC05835.JPG 384427.74442528858 5708788.1408776836 139.01771583795451 -39.003543192942722 -38.419924948159512 -140.43445908874975
DSC05836.JPG 384427.29700244399 5708787.7163002733 139.02162071051728 -39.169094626055809 -38.610481928787479 -140.51636524921585
DSC05837.JPG 384426.74477011425 5708787.4215521365 139.1272703062024 -38.736236903004844 -38.34796668437383 -140.29943287369346
DSC05838.JPG 384426.61408726627 5708787.3996713003 139.6819286637527 -38.327202667390466 -38.157145546933016 -140.05299084691489
DSC05839.JPG 384426.66798919067 5708787.6622147663 140.12777134631227 -38.234230326316855 -38.09473226273245 -140.00047432247399
DSC05840.JPG 384426.84563816607 5708787.6554561434 140.64809139567654 -38.25589652533926 -38.077677341068856 -139.97839856959996
DSC05841.JPG 384427.01731526782 5708787.3838193044 141.06860918278016 -38.151047486399158 -38.075201941577753 -139.80919359999993
DSC05842.JPG 384427.04269801598 5708787.3162154341 141.86656050666292 -43.728638191552456 -41.520769793145547 -143.38005136909479
DSC05843.JPG 384427.12233101984 5708787.1574854217 142.5326344316689 -52.955528471277681 -46.038946253618612 -149.93303076115762
DSC05844.JPG 384427.17856661812 5708787.064048823 142.86438650403824 -54.46632417521139 -46.629181346184609 -150.99070023788565
DSC05845.JPG 384427.19811778935 5708786.9874659143 143.27452461544365 -55.333678369171565 -46.963403246972341 -151.56877233113556
DSC05846.JPG 384426.67600144271 5708786.1604606826 143.66218347869304 -49.708409666032431 -44.789508695772703 -147.07462341744429
DSC05847.JPG 384426.30870542245 5708785.3819548739 143.60003019349116 -45.247290099206381 -42.711123465459885 -143.95948043140996
DSC05848.JPG 384425.64854585187 5708784.4664779659 143.57030759710136 -37.069906702906927 -38.009162274489491 -138.56984622386412
DSC05849.JPG 384425.19621102721 5708783.9458906781 143.51219058389663 -35.916053815715088 -37.234201552413801 -137.95016229977716
DSC05850.JPG 384424.71960574912 5708783.2201730711 143.46713809044888 -32.677002849033698 -34.746283826595366 -136.20484957114803
DSC05851.JPG 384424.09095468681 5708782.048440421 143.40488346728611 -34.659733814068098 -36.556771975552358 -137.47181175525384
DSC05852.JPG 384423.89646365715 5708781.4852628801 143.34084573995267 -32.412744381123744 -34.854448700656036 -136.23320941874502
DSC05853.JPG 384423.80852233106 5708780.8419584287 143.28341350124032 -32.96543166161873 -35.20588661709639 -136.62901276120439
DSC05854.JPG 384423.64710056374 5708780.2829594659 143.24291234578519 -31.685379888620776 -34.23009906897564 -135.86557201685824
DSC05855.JPG 384423.54624578415 5708779.5361786271 143.16864767997737 -32.090672555635486 -34.636482903281177 -136.17419854830172
DSC05856.JPG 384423.49634912924 5708779.0363316052 143.11002295663368 -31.739891120913999 -34.460933750391412 -135.94003904982839
DSC05857.JPG 384423.23907275806 5708778.636748095 143.0970878260747 -32.595400979503914 -35.177025702799568 -136.38601289531135
DSC05858.JPG 384422.9058448053 5708778.4845133824 143.12862034490712 -32.218355970448307 -34.984488989596208 -136.23935802393748
DSC05859.JPG 384422.49482648424 5708778.4267088026 143.11859571646792 -32.048766975975362 -34.81796452309586 -136.14849427596673
DSC05860.JPG 384421.98284368037 5708778.3220792161 143.11243891525766 -31.985669290302056 -34.820203306624691 -136.02912701177104
DSC05861.JPG 384421.43227572367 5708777.9339042911 143.12913289168523 -31.99878083608499 -34.773649726408934 -136.0144426857243
DSC05862.JPG 384421.19768953387 5708777.7190461103 143.15461814921554 -32.003091550186078 -34.768343405978463 -135.98203757401646
DSC05863.JPG 384420.82829235849 5708777.3526434796 143.20001781108965 -31.977812966712968 -34.731227292452679 -135.96507012058092
DSC05864.JPG 384420.59909234522 5708776.9958758242 143.1999962709624 -32.423538035236881 -35.146839756838126 -136.18607849177502
DSC05865.JPG 384421.17097026005 5708776.408695573 142.88451595769439 -30.255288122188841 -37.798581486153111 -136.01375382480151
DSC05866.JPG 384421.3256980427 5708776.343470091 142.58272988393801 -30.303111741322514 -37.705912198203272 -136.26438334067359
DSC05867.JPG 384421.46141063876 5708776.2113831211 142.28229740772537 -30.410653039839527 -37.734142825014196 -136.48895588333576
DSC05868.JPG 384421.49742493982 5708776.1787605807 142.10356517472957 -31.080735341971696 -38.192556211555079 -136.95229790086927
DSC05869.JPG 384421.39937502646 5708776.1617438998 141.95732272936741 -32.320610323159507 -38.893879509964208 -137.78639132198046
DSC05870.JPG 384421.27191026107 5708776.0160899321 141.73896553644977 -31.642064079236544 -38.263935823213359 -137.58653062290156
DSC05871.JPG 384421.27609135269 5708775.8870828152 141.52955118024573 -31.417405299894266 -38.0585496682776 -137.46321399102763
DSC05872.JPG 384421.22537226218 5708775.8359599663 141.20852206087778 -31.203560675285228 -37.8218199362259 -137.38356905001766
DSC05873.JPG 384421.20921048068 5708775.8313598707 140.99030547659333 -31.061285323663743 -37.692083610174812 -137.34480563647324
DSC05874.JPG 384421.18644645612 5708775.7763021477 140.63991948963638 -31.003693404785743 -37.469108416394967 -137.29031520413332
DSC05875.JPG 384421.71536565066 5708774.5290984251 137.94821940183138 -10.184013721417022 -17.279414202483494 -126.95034547838856
DSC05876.JPG 384421.72470194305 5708772.5128124841 135.14916331461168 -7.6940058389641921 -14.396184614169412 -126.50827850286569
DSC05877.JPG 384421.53957717906 5708771.6888337582 133.76287934788272 -7.2894443925587904 -13.82298529823704 -126.4675527106341
DSC05878.JPG 384421.31260430469 5708770.3627857491 131.60293861014782 -6.8340073704725519 -13.249476447672805 -126.4039700085148
DSC05879.JPG 384420.90099502192 5708769.4692633813 130.36463596393466 -6.7497398815890035 -13.016186756894456 -126.40375059695465
DSC05880.JPG 384420.45193780022 5708768.5640284233 129.08923636898959 -10.719158689486445 -17.796403321996646 -127.59973984660232
DSC05881.JPG 384419.37368860096 5708766.5182103906 126.29135354110079 -103.37502186256368 -52.412551741015243 166.78707493089914
DSC05882.JPG 384419.05100544455 5708766.3192614755 125.56698602120957 -102.05502080784902 -52.284136683752436 168.03183221336766
DSC05883.JPG 384418.8403082618 5708765.9853324303 125.18498844500164 -101.61895036541034 -52.008065628212442 168.7048622350236
DSC05884.JPG 384418.61012508126 5708765.3399115177 124.93515379779075 -100.69816015379604 -56.057788163177435 171.64445717419491
DSC05897.JPG 384416.68473712722 5708761.7855501892 126.70163832006079 -80.545595889231237 -65.882987637065156 -169.62992410543976
DSC05898.JPG 384417.17565301852 5708761.3677202202 128.13877252534331 60.386509463971677 -81.431978621548922 -28.550411295755509
DSC05899.JPG 384417.27073391806 5708761.4714902518 128.83124973466334 81.983947567343719 -56.454790542359277 -6.64808058540447
DSC05900.JPG 384417.22952576558 5708761.5439521745 129.08461090377912 82.007413390989598 -56.445109938741041 -6.4565639651725339
DSC05901.JPG 384417.0266281814 5708761.564047941 129.41832886884086 82.070400977703613 -56.452321545420936 -6.2001854392363267
DSC05902.JPG 384416.96112965746 5708761.4955499303 129.87549455968312 72.481740558425244 -55.035521991208221 -13.915174757470368
DSC05903.JPG 384417.0582534601 5708761.3995278664 130.16379093246721 72.61281869850923 -54.960479960406765 -13.742695895450924
DSC05904.JPG 384417.5955132423 5708761.2074380396 131.5344010072539 68.300311873650415 -53.886839968202452 -17.317425348758807
DSC05905.JPG 384417.70000297361 5708761.1714084549 131.8527620038052 68.386645426875688 -53.771009243154325 -17.272610727876739
DSC05906.JPG 384417.80949776102 5708761.1624496877 132.16103389987776 68.411246100917111 -53.665880981982376 -17.279184760055511
DSC05907.JPG 384417.91636948747 5708761.1823619492 132.44649176768939 66.549262715137672 -53.189197192821219 -18.775745950720442
DSC05908.JPG 384418.13376973488 5708761.1999516385 132.9649023511675 61.714928681208328 -51.974136444265312 -22.640631186594138
DSC05909.JPG 384418.17550386791 5708761.187144747 133.57107403319861 51.631004211105726 -48.554994021460928 -30.318639171586462
DSC05910.JPG 384418.01593398675 5708761.0460674362 134.18490554859699 60.270958473415753 -51.432052961612087 -23.871950216709692
DSC05911.JPG 384417.93019476888 5708760.9863891164 134.73880423991304 64.975344413296028 -52.671931733168222 -20.245222075899221
DSC05912.JPG 384417.84419621597 5708760.9420738863 135.36377122524482 64.511663251888081 -52.562856166570398 -20.651751117271772
DSC05913.JPG 384417.68430487986 5708760.7727241786 136.04969277744215 60.680905919209238 -51.637471453318184 -23.573563199824186
DSC05914.JPG 384417.56957914872 5708760.6430590292 136.88926531128439 59.551269165877471 -51.380384884512935 -24.429817746205973
DSC05915.JPG 384417.48569167528 5708760.597102372 137.45195206733624 59.568241694909169 -51.391320255822791 -24.36571308213199
DSC05916.JPG 384417.39846173074 5708760.5426260317 138.06806877372725 57.688589139850798 -50.878645907652242 -25.768434354550408
DSC05917.JPG 384417.24823064881 5708760.4838158078 138.74708515367962 52.910011619206983 -49.23747953447053 -29.394279636571007
DSC05918.JPG 384417.14302902372 5708760.4518545074 140.06988268414943 46.815721005418169 -46.44197942867622 -33.866880652221134
